https://tiki.vn/cham-soc-toc-da-dau/c1591
dyioklyygu_1639237253428,https://tiki.vn/bo-doi-tsubaki-phuc-hoi-ngan-rung-toc-490ml-chai-p53507455.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.53507456&itm_medium=CPC&itm_source=tiki-reco&spid=53507456
wflqwciqbh_1639237253428,https://tiki.vn/combo-dau-goi--dau-xa-tresemme-keratin-smooth-duong-toc-kho-xo-roi-cong-thuc-chuan-salon-hydrolyzed-keratin-trong-dau-goi-va-dau-xa-duong-toc-vao-nep-suon-muot-640g--620g-p22254660.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.22254661&itm_medium=CPC&itm_source=tiki-reco&spid=22254661
icqighhfoc_1639237253428,https://tiki.vn/bo-ba-cham-soc-toc-phuc-hoi-ngan-rung-toc-tsubaki-goi-xa-490ml-chai-mat-na-toc-cao-cap-phuc-hoi-hu-ton-180g-p53522519.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.53522520&itm_medium=CPC&itm_source=tiki-reco&spid=53522520
ojfksjfywc_1639237253428,https://tiki.vn/combo-dove-phuc-hoi-hu-ton-dau-goi-640g-kem-xa-610g-p66640235.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.66640236&itm_medium=CPC&itm_source=tiki-reco&spid=66640236
ibpfbieljw_1639237253428,https://tiki.vn/dau-goi-dau-cho-nam-900g-clear-men-cool-sport-bac-ha-danh-bay-gau-ngua-va-vi-khuan-mat-lanh-cuc-dinh-suot-ngay-dai-p460539.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.168980&itm_medium=CPC&itm_source=tiki-reco&spid=168980
cnlugbtfnf_1639237253428,https://tiki.vn/bo-doi-tsubaki-sach-dau-mat-lanh-p99110647.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.99110648&itm_medium=CPC&itm_source=tiki-reco&spid=99110648
cimsnjtxtm_1639237253428,https://tiki.vn/dau-goi-880g-clear-sach-gau-mat-lanh-bac-ha-3x-suc-manh-danh-bay-gau-ngua-vi-khuan-p71950236.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.71950237&itm_medium=CPC&itm_source=tiki-reco&spid=71950237
kvlodtmwum_1639237253428,https://tiki.vn/bo-ba-cham-soc-toc-phuc-hoi-ngan-rung-toc-tsubaki-goi-xa-490ml-chai-xit-duong-toc-220ml-95243-p59264229.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.59264230&itm_medium=CPC&itm_source=tiki-reco&spid=59264230
fjwocqugif_1639237253428,https://tiki.vn/dau-goi-tresemme-keratin-smooth-cho-toc-kho-xo-roi-cong-thuc-hydrolyzed-keratin-duong-toc-vao-nep-suon-muot-850g-p17043131.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.17043132&itm_medium=CPC&itm_source=tiki-reco&spid=17043132
vwnlgrkowh_1639237253428,https://tiki.vn/dau-goi-tsubaki-phuc-hoi-ngan-rung-toc-p53485600.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202112100600_MD_PID.53485601&itm_medium=CPC&itm_source=tiki-reco&spid=53485601
